-74.98739, 41.48540, Grey, Zane, House, TBD
-72.90001, 41.33128, Atwater-Linton House, TBD
-71.51591, 41.43288, Perry, Commodore Oliver, Farm, TBD
-71.15411, 42.71018, Buildings at 24-30 Summer St., TBD
-80.08041, 42.11421, West 21st Street Historic District, TBD
-73.69075, 43.42368, Wiawaka Holiday House, TBD
-68.84752, 44.63584, Winterport Historic District, TBD
-71.11963, 42.52294, Cook, Asa M., House, TBD
-73.92972, 42.71249, Gillespie House, TBD
-74.75450, 40.22309, Brearley, Charles, House, TBD
-77.36327, 39.78236, Fairfield Inn, TBD
-75.37642, 39.30709, Ship John Shoal Light Station, TBD
-71.20674, 42.34039, Goodbar, Lafayette, House, TBD
-76.48925, 40.02738, Manor Street Elementary School, TBD
-78.59316, 40.01643, Heirline Covered Bridge, TBD
-71.12125, 42.63720, Abbot-Stinson House, TBD
-71.11231, 42.33576, Dutch House, The, TBD
-70.21632, 44.09656, US Post Office-Lewiston Main, TBD
-73.08178, 43.13015, Hard, Zera, House, TBD
-72.65606, 41.70893, Old Wethersfield Historic District, TBD
-71.80464, 42.58511, Calvinistic Congregational Church, TBD
-74.42006, 40.48412, Agnew, Thomas I., House, TBD
-71.97236, 41.70154, Canterbury Center Historic District, TBD
-71.09363, 42.36779, Lamson, Rufus, House, TBD
-79.06046, 43.26136, Fort Niagara Light, TBD
-77.66029, 42.32643, St. Ann&&aposs Federation Building, TBD
-69.98706, 43.79864, Harpswell Meetinghouse, TBD
-75.18117, 39.97061, Scherer, Frank C., Wagon Works, TBD
-74.27191, 40.50131, Kearny, Lawrence, House, TBD
-72.08119, 41.35324, Fort Griswold, TBD
-75.70288, 39.89993, Marlborough Village Historic District, TBD
-72.30487, 43.95835, Christian Street Rural Historic District, TBD
-74.36454, 40.89939, Parsonage of the Montville Reformed Dutch Church, TBD
-76.17416, 42.27255, Sutton-Chapman-Howland House, TBD
-72.91119, 41.31469, Upper State Street Historic District, TBD
-72.67337, 41.74687, Wethersfield Avenue Car Barn, TBD
-72.12429, 44.06227, West Newbury Village Historic District, TBD
-76.48953, 40.02751, Columbia Wagon Works, TBD
-74.53845, 41.84648, Grahamsville Historic District, TBD
-79.47968, 40.89647, Allegheny River Lock and Dam No.8, TBD
-71.40489, 41.82845, Woods-Gerry House, TBD
-72.33404, 42.14527, Monson Developmental Center, TBD
-71.81877, 42.25207, Pilgrim Congregational Church, TBD
-76.79013, 40.20996, Highspire High School, TBD
-77.59715, 43.05162, Blackwell, Antoinette Louisa Brown, Childhood Home, TBD
-73.84404, 42.19980, Oak Hill, TBD
-74.21721, 41.83308, Markle, Jacob F., Stone House, TBD
-75.56969, 42.68610, Smyrna Elementary School, TBD
-79.58982, 42.31437, McMahan Homestead, TBD
-74.42454, 40.86403, Bowers-Livingston-Osborn House, TBD
-75.15921, 39.92552, Southwark School, TBD
-68.84636, 44.63577, Winterport Congregational Church, TBD
-71.01738, 42.27639, Quincy Shore Drive, TBD
-75.20407, 40.05294, Oakley, Violet, Studio, TBD
-70.92075, 41.63363, ADVENTURE (schooner), TBD
-70.92075, 41.63363, ERNESTINA (schooner), TBD
-73.44471, 40.89958, Van Wyck-Lefferts Tide Mill, TBD
-73.39273, 44.36350, Willsboro Congregational Church, TBD
-71.16083, 42.72929, House at 526 Prospect Street, TBD
-70.69213, 42.03477, First Parish Church, TBD
-79.84085, 39.99789, Laughlin, Hugh, House, TBD
-79.99043, 40.45599, Heinz, H.J., Company, TBD
-80.12432, 39.88883, Greene Hills Farm, TBD
-71.45058, 41.81330, Plain Farm House, TBD
-74.09825, 41.03848, Ackerman, Garret Augustus, House, TBD
-71.31212, 41.48929, Touro Synagogue National Historic Site, TBD
-70.89470, 42.52414, Monroe, Bessie, House, TBD
-79.94750, 40.47240, Allegheny Cemetery, TBD
-73.65070, 40.84710, House at 195 Prospect Avenue, TBD
-73.77122, 40.90115, Lispenard-Rodman-Davenport House, TBD
-79.98661, 40.44572, Letsche Elementary School, TBD
-77.31840, 42.33705, Potter-Van Camp House, TBD
-77.61597, 39.91191, Brotherton Farm, TBD
-75.52306, 39.89382, Thompson Cottage, TBD
-72.19658, 42.34834, Hardwick Village Historic District, TBD
